endTime,artistName,trackName,msPlayed
2021-01-17 19:46,The Smashing Pumpkins,1979 - Remastered 2012,673
2021-01-17 19:46,Dashboard Confessional,Hands Down,5270
2021-01-17 19:46,Plini,Selenium Forest,2902
2021-01-17 19:46,Franz Ferdinand,The Dark Of The Matinée,78158
2021-01-17 19:46,Circa Survive,Living Together,4040
2021-01-17 19:47,The Bravery,Unconditional,18088
2021-01-17 19:49,Enter Shikari,"Sorry, you're not a winner",113986
2021-01-17 19:50,New Found Glory,My Friends Over You,2252
2021-01-17 19:50,Jimmy Eat World,The Middle,4063
2021-01-17 19:50,Jimmy Eat World,The Middle,3947
2021-01-17 19:50,All Time Low,"Dear Maria, Count Me In",31741
2021-01-17 19:50,The Hives,Walk Idiot Walk,7941
2021-01-18 00:37,Kasabian,eez-eh,59837
2021-01-18 00:40,Plastilina Mosh,Mr. P-Mosh,190775
2021-01-18 00:44,Plastilina Mosh,Pervert Pop Song (Castígame),244280
2021-01-18 00:47,Café Tacvba,Eres,137582
2021-01-18 00:49,PXNDX,Los Malaventurados No Lloran,6733
2021-01-18 00:49,Illya Kuryaki & The Valderramas,Abarajame,143406
2021-01-18 00:52,PXNDX,Procedimientos para Llegar a un Común Acuerdo,171386
2021-01-18 00:55,Molotov,Chinga Tu Madre,7995
2021-01-18 00:55,Molotov,Chinga Tu Madre,198626
2021-01-18 00:55,Los Bunkers,Bailando Solo,0
2021-01-18 00:55,Los Bunkers,Bailando Solo,69
2021-01-18 00:59,Kinky,Hasta Quemarnos,202920
2021-01-18 01:01,León Larregui,Como Tú (Magic Music Box),149987
2021-01-18 01:05,Illya Kuryaki & The Valderramas,Coolo,193747
2021-01-18 01:07,Los Bunkers,Bailando Solo,101262
2021-01-18 01:11,levitation room,Warmth of the Sun,534
2021-01-18 01:11,Madonna,Hung Up,31095
2021-01-18 01:11,Foster The People,Sit Next to Me,882
2021-01-18 01:11,NEIL FRANCES,Music Sounds Better with You,198305
2021-01-18 01:13,Foster The People,Sit Next to Me,123599
2021-01-18 01:16,Dayglow,Can I Call You Tonight?,193515
2021-01-18 01:20,Bad Bunny,LA NOCHE DE ANOCHE,203200
2021-01-18 01:21,Camilo,Vida de Rico,83112
2021-01-18 01:22,Farruko,La Tóxica,22105
2021-01-18 01:22,Justin Luke,Bronco - Original Mix,1207
2021-01-18 01:22,Santiago Ceron,Bronco Mix,23614
2021-01-18 02:09,Christian Burkhardt,Bronco Bros - Original Mix,62902
2021-01-18 02:09,Phoenix,J-Boy,277
2021-01-18 02:09,Phoenix,Ti Amo,19711
2021-01-18 02:13,The Strokes,The End Has No End,21344
2021-01-18 02:13,Animals As Leaders,Soraya,1207
2021-01-18 02:13,Phoenix,Ti Amo,206430
2021-01-18 02:15,Everclear,Santa Monica - Remastered,2832
2021-01-18 02:15,Interpol,Obstacle 1,132005
2021-01-18 02:15,Toadies,Possum Kingdom,2159
2021-01-18 02:15,The Strokes,Heart In a Cage,3854
2021-01-18 02:15,Circa Survive,Living Together,7825
2021-01-18 02:16,Kasabian,Fire,2948
2021-01-18 02:16,The Black Keys,Gold on the Ceiling,2995
2021-01-18 02:18,Rage Against The Machine,Renegades Of Funk,127802
2021-01-18 02:21,The Strokes,Ize of the World,185643
2021-01-19 12:42,Benny Sings,Passionfruit,64
2021-01-19 12:44,JAWNY,Honeypie,135581
2021-01-19 12:48,The Strokes,Someday,8488
2021-01-19 12:48,of Montreal,Wraith Pinned to the Mist and Other Games,255613
2021-01-19 12:52,Childish Gambino,3005,234215
2021-01-19 12:53,The Strokes,You Only Live Once,2069
2021-01-19 12:53,Unknown Mortal Orchestra,Hunnybee,25956
2021-01-19 12:55,Vampire Weekend,A-Punk,137760
2021-01-19 12:58,MIKA,Grace Kelly,187733
2021-01-19 13:02,Grouplove,Tongue Tied,218013
2021-01-19 13:05,NEIL FRANCES,Music Sounds Better with You,198305
2021-01-19 13:16,Dayglow,Can I Call You Tonight?,213165
2021-01-19 20:37,Masego,Tadow,3343
2021-01-19 20:37,Eric Hutchinson,Rock & Roll,1578
2021-01-19 20:37,Alanis Morissette,Hand in My Pocket - 2015 Remaster,1369
2021-01-19 20:37,Dayglow,Can I Call You Tonight?,1044
2021-01-19 20:37,Passion Pit,Sleepyhead,2020
2021-01-19 20:37,Toro y Moi,Ordinary Pleasure,2902
2021-01-19 20:41,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,3336
2021-01-19 20:41,Tame Impala,Elephant,2321
2021-01-19 20:41,Jean Tonique,Un rêve à deux,2786
2021-01-19 20:41,Lady Gaga,Stupid Love,193533
2021-01-19 20:43,JAWNY,Anything You Want,123556
2021-01-20 12:25,Hellogoodbye,Here (In Your Arms),82647
2021-01-20 12:28,Drake,Fake Love,176007
2021-01-20 12:31,Kendrick Lamar,HUMBLE.,177000
2021-01-20 12:34,Childish Gambino,IV. Sweatpants,180675
2021-01-20 12:39,Big Sean,I Don't Fuck With You,284386
2021-01-20 12:41,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,86085
2021-01-21 12:54,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,13188
2021-01-21 12:57,Kendrick Lamar,HUMBLE.,177000
2021-01-21 13:00,Big Sean,I Don't Fuck With You,2331
2021-01-21 13:00,Childish Gambino,IV. Sweatpants,180675
2021-01-21 13:01,Kendrick Lamar,LOVE. FEAT. ZACARI.,18947
2021-01-21 13:11,Travis Scott,goosebumps,25170
2021-01-21 13:11,Vince Staples,Big Fish,150024
2021-01-21 13:11,Deftones,Be Quiet and Drive (Far Away),417
2021-01-21 13:13,Temples,Certainty,72423
2021-01-21 20:47,Temples,Certainty,192311
2021-01-21 20:51,Max Frost,Paranoia,231733
2021-01-22 13:01,Dead Letter Circus,Cage,6571
2021-01-22 13:01,The Mars Volta,The Widow,69981
2021-01-22 13:01,Everclear,Santa Monica - Remastered,31718
2021-01-22 13:02,Mew,Introducing Palace Players,3065
2021-01-22 13:02,The Black Keys,Howlin' for You,6362
2021-01-22 13:04,Franz Ferdinand,This Fire,166951
2021-01-22 13:04,TesseracT,"Acceptance - Concealing Fate, Pt. 1",5201
2021-01-22 13:08,Ihlo,Coalescence,5572
2021-01-22 13:08,Animals As Leaders,On Impulse,2577
2021-01-22 13:08,The Raconteurs,"Steady, As She Goes",182787
2021-01-22 13:08,Filter,Hey Man Nice Shot,7151
2021-01-22 13:08,The White Stripes,Icky Thump,4318
2021-01-22 13:08,Kasabian,Underdog,11215
2021-01-22 13:12,Animals As Leaders,Soraya,261340
2021-01-22 16:48,Cage The Elephant,Come a Little Closer,3274
2021-01-22 16:48,The White Stripes,Seven Nation Army,231733
2021-01-22 16:48,Plini,Selenium Forest,13340
2021-01-22 20:37,Interpol,Obstacle 1,3529
2021-01-22 20:37,Last Dinosaurs,Zoom,369011
2021-01-22 20:38,Animals As Leaders,Cafo,905
2021-01-22 20:38,The Black Keys,Gold on the Ceiling,743
2021-01-22 20:38,Franz Ferdinand,Michael,83475
2021-01-22 20:39,Temples,Shelter Song,33877
2021-01-22 20:39,The Strokes,The Modern Age,4063
2021-01-22 20:39,A Perfect Circle,Judith,21223
2021-01-22 20:40,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",2345
2021-01-22 20:40,Kasabian,Club Foot,5712
2021-01-22 20:40,Bloc Party,Banquet,11586
2021-01-22 20:40,Semisonic,Closing Time,8312
2021-01-22 20:40,Bush,Machinehead,2670
2021-01-22 20:40,Alanis Morissette,You Oughta Know - 2015 Remaster,2925
2021-01-22 20:40,Voices From The Fuselage,The Wreckage,9311
2021-01-22 20:40,Deftones,Be Quiet and Drive (Far Away),6385
2021-01-22 20:41,Mew,She Spider,1904
2021-01-22 20:41,Wolfmother,Woman,9473
2021-01-22 20:41,The Hives,Walk Idiot Walk,2461
2021-01-22 22:02,Kaiser Chiefs,Ruby,202800
2021-01-22 22:03,Bush,Glycerine,11145
2021-01-22 22:03,Mew,Snow Brigade,11633
2021-01-22 22:03,Jimmy Eat World,The Middle,2856
2021-01-22 22:03,Toadies,Possum Kingdom,3157
2021-01-22 22:03,The Strokes,Under Cover of Darkness,46360
2021-01-22 22:04,Voices From The Fuselage,T.E.E.S.O.E.,1950
2021-01-22 22:04,The Mars Volta,Televators,4806
2021-01-22 22:04,Spoon,Don't You Evah,3413
2021-01-22 22:04,David Maxim Micic,Bilo Pt. I,12608
2021-01-22 22:04,The Smashing Pumpkins,Cherub Rock - Remastered 2011,6803
2021-01-22 22:08,Bush,Everything Zen,1277
2021-01-22 22:08,David Bowie,Oh! You Pretty Things - 2015 Remaster,166905
2021-01-22 22:09,Interpol,Evil,116
2021-01-23 03:06,Bush,Everything Zen,139714
2021-01-23 03:08,Interpol,Evil,152647
2021-01-23 03:13,Franz Ferdinand,Michael,198321
2021-01-23 13:09,Bush,Glycerine,5674
2021-01-23 13:09,The Bravery,Unconditional,118194
2021-01-23 13:09,Deftones,Be Quiet and Drive (Far Away),3008
2021-01-23 13:11,Romare,All Night,114624
2021-01-23 13:14,The Whitest Boy Alive,1517,221226
2021-01-23 13:19,Late of the Pier,Broken,251149
2021-01-23 13:22,Billie Eilish,lovely (with Khalid),200185
2021-01-23 13:32,Babes,ATMO,83521
2021-01-23 13:33,Metronomy,The Bay,20317
2021-01-23 13:35,JAWNY,Anything You Want,123556
2021-01-23 13:35,Blur,Ghost Ship,7484
2021-01-23 13:38,The Postal Service,We Will Become Silhouettes - Remastered,26586
2021-01-23 13:38,Young the Giant,Cough Syrup,158476
2021-01-23 13:39,Metric,Help I'm Alive,4551
2021-01-23 13:39,Washed Out,Feel It All Around,2600
2021-01-23 13:39,Billie Eilish,wish you were gay,3157
2021-01-23 13:39,Fiona Apple,Paper Bag,5874
2021-01-23 13:39,Neon Indian,Polish Girl,2693
2021-01-23 13:39,Mew,Special,66966
2021-01-23 13:42,JAWNY,Crazy For Your Love,141918
2021-01-23 13:43,Bob Moses,All I Want,11935
2021-01-23 13:43,Electric Guest,Oh Devil,73898
2021-01-23 13:44,Electric Youth,The Best Thing,27980
2021-01-23 13:44,Mew,Am I Wry? No,39264
2021-01-23 13:46,Aaron Taos,Control,77461
2021-01-23 21:23,Grizzly Bear,Two Weeks,2995
2021-01-23 21:23,The Flaming Lips,Do You Realize??,77670
2021-01-23 21:23,STRFKR,Golden Light,1950
2021-01-23 21:23,The Cardigans,Erase / Rewind,2252
2021-01-23 21:24,The Marías,Cariño,34783
2021-01-23 21:30,Grimes,We Appreciate Power,369777
2021-01-23 21:30,Grimes,New Gods,2925
2021-01-23 21:33,Grimes,Entropy,183493
2021-01-23 21:41,Grimes,Violence - Original Mix,3622
2021-01-23 21:41,Grimes,Vanessa,1137
2021-01-23 21:41,Grimes,World Princess part II,1486
2021-01-23 21:41,Grimes,Be a Body,1091
2021-01-23 21:41,Grimes,Nightmusic,1509
2021-01-23 21:41,Grimes,Delete Forever,24011
2021-01-23 21:41,Grimes,REALiTi - Demo,1044
2021-01-23 21:41,Grimes,Devon,719
2021-01-23 21:41,LOONA/yyxy,love4eva (feat. Grimes),1300
2021-01-23 21:41,Grimes,Violence - Club Mix,2391
2021-01-23 21:46,Grimes,Venus Fly,225734
2021-01-24 01:23,Grimes,IDORU,313084
2021-01-24 01:59,Grimes,Medieval Warfare,2345
2021-01-24 01:59,Grimes,Symphonia IX (My Wait Is U),32113
2021-01-24 01:59,Grimes,IDORU,188917
2021-01-24 01:59,LOONA/yyxy,love4eva (feat. Grimes),2972
2021-01-24 02:04,Grimes,World Princess part II,305752
2021-01-24 20:48,Grimes,Devon,4992
2021-01-24 20:48,Grimes,Violence - Club Mix,135576
2021-01-24 20:50,Grimes,Flesh without Blood,111966
2021-01-24 20:50,Grimes,California,3924
2021-01-24 20:55,Grimes,So Heavy I Fell Through the Earth - Algorithm Mix,232961
2021-01-24 20:55,Poppy,Play Destroy,2020
2021-01-24 20:55,Grimes,Oblivion,2043
2021-01-24 20:55,Grimes,4ÆM,1184
2021-01-24 20:55,Janelle Monáe,Pynk (feat. Grimes) - King Topher Remix,1787
2021-01-24 20:55,Grimes,Beast Infection,27113
2021-01-24 20:55,Grimes,Favriel,464
2021-01-24 20:55,Grimes,Dream Fortress,3413
2021-01-24 21:00,Grimes,Be a Body,0
2021-01-24 21:00,Grimes,REALiTi - Demo,267130
2021-01-24 21:03,Grimes,You'll miss me when I'm not around,161691
2021-01-24 21:07,Grimes,Delete Forever,237480
2021-01-24 21:10,Grimes,Violence - Original Mix,220616
2021-01-24 21:12,Grimes,My Name is Dark - Art Mix,116607
2021-01-25 02:09,Grimes,My Name is Dark - Art Mix,143870
2021-01-25 02:09,Grimes,Realiti,3622
2021-01-25 02:09,Bleachers,Take Me Away (feat. Grimes),3088
2021-01-25 12:25,Grimes,Genesis,264967
2021-01-25 12:28,Grimes,Venus Fly,225734
2021-01-25 12:34,Grimes,So Heavy I Fell Through the Earth - Art Mix,368277
2021-01-25 12:38,Grimes,New Gods,195821
2021-01-25 12:42,Grimes,Nightmusic,238293
2021-01-25 12:45,Grimes,Darkseid,224109
2021-01-25 13:06,Grimes,We Appreciate Power,101744
2021-01-25 13:06,Classixx,One More Song,3877
2021-01-25 13:07,RAC,Passion,81850
2021-01-25 13:09,The Avalanches,We Will Always Love You (feat. Blood Orange),90418
2021-01-25 13:10,Cavetown,Sweet Tooth,63088
2021-01-25 13:11,TOPS,I Feel Alive,11075
2021-01-25 13:11,Against All Logic,Fantasy,11726
2021-01-25 13:11,Glass Animals,Your Love (Déjà Vu),28142
2021-01-25 13:11,Wallows,OK,52639
2021-01-25 13:12,Claire Rosinkranz,Backyard Boy,7128
2021-01-25 13:13,Phony Ppl,Fkn Around (feat. Megan Thee Stallion),92415
2021-01-26 02:10,Spa,Studying Music,731
2021-01-26 02:10,Cub Sport,Hawaiian Party,113185
2021-01-26 02:14,Cafe Music BGM channel,Studying in the park,213907
2021-01-26 02:18,Ann Sally,I Wish You Love,258346
2021-01-26 13:10,COIN,Youuu,4945
2021-01-26 13:10,Porches,Do U Wanna,10588
2021-01-26 13:10,Purity Ring,stardew,101088
2021-01-26 13:12,JAWNY,Crazy For Your Love,141918
2021-01-26 13:17,Big Sean,I Don't Fuck With You,277537
2021-01-26 13:21,Datarock,Fa-Fa-Fa,264057
2021-01-26 20:33,Datarock,Fa-Fa-Fa,44659
2021-01-26 20:35,JAWNY,Anything You Want,123556
2021-01-27 13:15,Childish Gambino,IV. Sweatpants,180675
2021-01-27 13:20,Tom Misch,Disco Yes,280878
2021-01-27 13:20,Voxtrot,The Start Of Something,9287
2021-01-27 13:20,Passion Pit,Sleepyhead,3831
2021-01-27 13:22,JAWNY,Honeypie,135581
2021-01-27 13:24,Childish Gambino,3005,5526
2021-01-27 13:24,Vampire Weekend,A-Punk,136590
2021-01-27 13:27,Grimes,Realiti,148143
2021-01-28 12:51,Molotov,Chinga Tu Madre,18250
2021-01-28 12:51,Grimes,Realiti,14140
2021-01-28 12:55,Phoenix,Ti Amo,205920
2021-01-28 12:58,Grimes,Violence - Original Mix,181167
2021-01-28 12:58,Grimes,We Appreciate Power,2786
2021-01-28 12:58,The Strokes,You Only Live Once,3993
2021-01-28 12:59,Temples,Certainty,70983
2021-01-28 13:01,Saweetie,ICY GRL,109302
2021-01-28 13:03,David Guetta,I'm That Bitch (feat. Saweetie),8846
2021-01-28 13:03,Saweetie,Pissed,115918
2021-01-28 13:04,Glowie,Body (feat. Saweetie),34202
2021-01-28 13:06,Saweetie,Best Friend (feat. Doja Cat),143894
2021-01-28 13:07,Jhené Aiko,Triggered - Dance Mix,10258
2021-01-28 13:07,Saweetie,High Maintenance,49242
2021-01-28 13:07,Dua Lipa,IDGAF (feat. Saweetie),3390
2021-01-28 13:07,Saweetie,My Type,1044
2021-01-28 13:07,Saweetie,Emotional (feat. Quavo),13467
2021-01-28 13:08,Saweetie,Dipped In Ice,18924
2021-01-28 13:08,Zak Abel,You Come First (feat. Saweetie),1648
2021-01-28 13:08,RIRI,Patience,6153
2021-01-28 13:08,Saweetie,1 of 1,10193
2021-01-28 13:08,Ava Max,"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",2205
2021-01-28 13:08,Saweetie,Tap In,3297
2021-01-28 13:08,Saweetie,Up Now (feat. G-Eazy and Rich The Kid),10123
2021-01-28 13:09,Saweetie,Good Good,42678
2021-01-28 13:09,Mulatto,B*tch From Da Souf (Remix),11958
2021-01-28 13:09,Megan Thee Stallion,Cash Shit (feat. DaBaby),1880
2021-01-28 13:10,City Girls,Twerk (feat. Cardi B),41401
2021-01-28 13:10,Lil Kayla,Make His Pockets Hurt,10681
2021-01-28 13:11,Gucci Mane,Big Booty (feat. Megan Thee Stallion),3436
2021-01-28 13:11,Saweetie,My Type (feat. City Girls & Jhené Aiko) - Remix,47833
2021-01-28 13:11,Katy Perry,Last Friday Night (T.G.I.F.),905
2021-01-28 13:11,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Bronx Remix - Edit,1068
2021-01-28 13:11,Aminé,RATCHET SATURN GIRL,10216
2021-01-28 13:15,Future,Life Is Good (feat. Drake),212144
2021-01-28 13:17,Drake,God's Plan,111711
2021-01-28 13:19,Michael Silverman Jazz Piano Quartet,Easy Listening,167137
2021-01-28 13:26,City Girls,Act Up,545824
2021-01-28 13:26,Saweetie,My Type,998
2021-01-28 13:26,Tierra Whack,Pretty Ugly,371
2021-01-28 13:26,Big Sean,I Don't Fuck With You,1718
2021-01-28 13:28,Tierra Whack,Pretty Ugly,6013
2021-01-28 13:28,Big Sean,I Don't Fuck With You,76669
2021-01-28 13:33,Doja Cat,Like That (feat. Gucci Mane),163173
2021-01-28 13:34,Chloe x Halle,Do It,26599
2021-01-28 13:34,Princess Nokia,I Like Him,14419
2021-01-28 13:37,City Girls,Pussy Talk,104536
2021-01-28 17:15,City Girls,Pussy Talk,20688
2021-01-28 20:33,City Girls,Pussy Talk,3645
2021-01-28 20:34,Nicki Minaj,Yikes,21966
2021-01-28 20:36,Megan Thee Stallion,Girls in the Hood,154323
2021-01-28 20:36,Rihanna,Bitch Better Have My Money,5672
2021-01-28 20:39,Saweetie,My Type (feat. City Girls & Jhené Aiko) - Remix,146517
2021-01-28 20:41,City Girls,Act Up,135047
2021-01-28 20:43,Megan Thee Stallion,Cash Shit (feat. DaBaby),133723
2021-01-28 20:54,Killumantii,Single (feat.Omeretta The Great),1429
2021-01-28 20:54,Tay Money,Bussin,8484
2021-01-28 20:54,Cardi B,Money,1365
2021-01-28 20:54,BeatKing,Then Leave (feat. Queendom Come),151519
2021-01-28 20:54,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Bronx Remix - Edit,640
2021-01-28 20:54,Kesha,We R Who We R,895
2021-01-28 20:56,Britney Spears,I'm a Slave 4 U,6177
2021-01-28 20:56,Erica Banks,Buss It,426
2021-01-28 20:56,Travis Porter,Ayy Ladies (feat. Tyga),5013
2021-01-28 20:56,Saweetie,Tap In,139413
2021-01-28 20:56,SZA,Good Days,5205
2021-01-28 20:57,Blueface,Daddy (feat. Rich The Kid),0
2021-01-28 20:57,Cardi B,I Do (feat. SZA),469
2021-01-28 20:57,Britney Spears,Lucky,42
2021-01-28 20:57,Megan Thee Stallion,Body,2026
2021-01-28 20:57,Mahogany Lox,Take Your Man,0
2021-01-28 20:57,Roy Woods,Drama (feat. Drake),640
2021-01-28 20:57,The Pussycat Dolls,Don't Cha,0
2021-01-28 20:57,Stunna Girl,Runway,341
2021-01-28 20:57,Miley Cyrus,Can't Be Tamed,0
2021-01-28 20:57,Nicki Minaj,MEGATRON,1045
2021-01-28 20:57,Nicki Minaj,Yikes,682
2021-01-28 20:57,Tay Money,Bussin 2.0 (with Saweetie),0
2021-01-28 20:57,Cardi B,She Bad,0
2021-01-28 21:00,Big Sean,Beware,7358
2021-01-28 21:00,Iggy Azalea,Kream (feat. Tyga),166626
2021-01-28 21:02,Beyoncé,Partition,8447
2021-01-28 21:02,Ocho Drippin,Fuck It Up,1066
2021-01-28 21:02,Normani,Motivation,1216
2021-01-28 21:02,Rico Nasty,Smack A Bitch,2005
2021-01-28 21:02,88rising,Indigo,1130
2021-01-28 21:02,Saweetie,My Type (feat. City Girls & Jhené Aiko) - Remix,121130
2021-01-28 21:02,Flo Milli,May I,1557
2021-01-28 21:02,Rico Nasty,Pussy Poppin (I Don't Really Talk Like This),682
2021-01-28 21:02,City Girls,Twerk (feat. Cardi B),2367
2021-01-28 21:02,Lizzo,Tempo (feat. Missy Elliott),938
2021-01-28 21:02,Kesha,Blow,213
2021-01-28 21:02,Yung Baby Tate,I Am (feat. Flo Milli),0
2021-01-28 21:02,Aminé,RATCHET SATURN GIRL,3711
2021-01-28 21:05,Megan Thee Stallion,Girls in the Hood,154323
2021-01-28 21:08,Beyoncé,7/11,213506
2021-01-28 21:10,Saweetie,ICY GRL,109302
2021-01-28 21:13,Saweetie,Tip Toes (feat. Quavo),171235
2021-01-28 21:16,Lil Kayla,Make His Pockets Hurt,170370
2021-01-28 21:16,Lil Mama,Lip Gloss,10632
2021-01-28 21:28,Cousin Stizz,Perfect (feat. City Girls),5714
2021-01-28 21:28,Megan Thee Stallion,Cash Shit (feat. DaBaby),252717
2021-01-28 21:31,Cousin Stizz,Perfect (feat. City Girls),21991
2021-01-28 21:31,Megan Thee Stallion,Cash Shit (feat. DaBaby),192934
2021-01-28 21:32,Nicki Minaj,MEGATRON,15232
2021-01-28 21:32,Saweetie,Tip Toes (feat. Quavo),24079
2021-01-28 21:36,Future,Life Is Good (feat. Drake),237735
2021-01-28 21:37,Drake,Crew Love,53299
2021-01-28 21:41,DJ Khaled,GREECE (feat. Drake),218901
2021-01-28 21:46,Drake,Toosie Slide,0
2021-01-29 02:19,Drake,Laugh Now Cry Later (feat. Lil Durk),51478
2021-01-29 02:20,City Girls,Act Up,62508
2021-01-29 02:21,BeatKing,Then Leave (feat. Queendom Come),48413
2021-01-29 02:23,Megan Thee Stallion,Girls in the Hood,147725
2021-01-29 02:25,Justin Bieber,Yummy,125062
2021-01-29 02:28,Macklemore,White Walls (feat. ScHoolboy Q & Hollis),2600
2021-01-29 02:28,Anne-Marie,2002,2298
2021-01-29 02:28,Kina,Can We Kiss Forever?,5363
2021-01-29 02:28,Doja Cat,Like That (feat. Gucci Mane),2182
2021-01-29 02:28,MixAndMash,Buttercup,2554
2021-01-29 02:28,Matthaios,Vibe With Me,4272
2021-01-29 02:28,JM Bales,Magandang Dilag,4342
2021-01-29 02:28,Gagong Rapper,Kabet,2089
2021-01-29 02:28,Dua Lipa,Don't Start Now,5085
2021-01-29 02:28,BTS,Dynamite,3529
2021-01-29 02:28,Cardi B,WAP (feat. Megan Thee Stallion),131866
2021-01-29 02:28,DJ Haning,You Know I'll Go Get,2577
2021-01-29 02:28,Juan Caoile,Marikit,3622
2021-01-29 02:28,Rizky Ayuba,Kimi No Toriko,1880
2021-01-29 02:29,JVKE,Upside Down,53080
2021-01-29 02:29,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",3088
2021-01-29 02:29,mxmtoon,prom dress,2066
2021-01-29 02:30,Clairo,Sofia,2716
2021-01-29 02:30,deadman 死人,Omae Wa Mou,2043
2021-01-29 02:30,Jawsh 685,Savage Love (Laxed - Siren Beat),4226
2021-01-29 13:11,DJ Haning,Play For Me Kaweni Merry,20224
2021-01-29 13:11,BØRNS,Electric Love,218106
2021-01-29 13:11,Powfu,death bed (coffee for your head),7184
2021-01-29 13:11,Yumi Lacsamana,Dyosa,13026
2021-01-29 13:12,Tones And I,Dance Monkey,2182
2021-01-29 13:12,Olivia Rodrigo,drivers license,6826
2021-01-29 13:12,Selena Gomez,Rare,7500
2021-01-29 13:12,Justin Bieber,Intentions (feat. Quavo),3808
2021-01-29 13:12,BLACKPINK,Ice Cream (with Selena Gomez),28978
2021-01-29 13:15,BLACKPINK,How You Like That,13528
2021-01-29 13:15,MEDUZA,Lose Control,168387
2021-01-29 13:16,小潘潘,學貓叫,10890
2021-01-29 13:16,Melanie Martinez,Play Date,43467
2021-01-29 13:26,DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",154946
2021-01-29 13:26,Sabby Sousa,Cream n' Frosting,7918
2021-01-29 13:29,Arizona Zervas,ROXANNE,163636
2021-01-29 13:29,Lil Vinceyy,Chinita Girl,21205
2021-01-29 13:32,Young Thug,Relationship (feat. Future),168019
2021-01-29 21:14,Young Thug,Relationship (feat. Future),1671
2021-01-29 21:17,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),2507
2021-01-29 21:17,Karencitta,Bambambam,2298
2021-01-29 21:17,Shakira,Hips Don't Lie (feat. Wyclef Jean),5712
2021-01-29 21:17,Surfaces,Sunday Best,3134
2021-01-29 21:17,BENEE,Supalonely,1996
2021-01-29 21:21,Doja Cat,Say So,237893
2021-01-29 21:22,SISTAR19,Ma Boy,0
2021-01-29 21:22,Trevor Daniel,Falling,2113
2021-01-29 21:22,Claire Rosinkranz,Backyard Boy (with Jeremy Zucker),0
2021-01-29 21:22,Tove Lo,Habits (Stay High),0
2021-01-29 21:22,Chris Brown,Wobble Up,0
2021-01-29 21:22,Matthaios,Catriona,16956
2021-01-29 21:24,Simple Plan,I'm Just a Kid,6199
2021-01-29 21:24,Rihanna,What's My Name?,0
2021-01-29 21:24,Aya Nakamura,Copines,138623
2021-01-29 21:24,Justin Bieber,Yummy,3854
2021-01-29 21:25,Miley Cyrus,When I Look At You,6106
2021-01-29 21:25,Ava Max,Sweet but Psycho,5781
2021-01-29 21:25,Hwa Sa,Maria,4852
2021-01-29 21:25,Pia Mia,Do It Again,12353
2021-01-29 21:27,Grouplove,Tongue Tied,136579
2021-01-31 03:06,Grouplove,Tongue Tied,81440
2021-01-31 03:15,Dayglow,Can I Call You Tonight?,278769
2021-01-31 03:19,BØRNS,Electric Love,218106
2021-01-31 04:11,WILLOW,Wait a Minute!,119170
2021-01-31 04:59,WILLOW,Wait a Minute!,179421
2021-01-31 05:01,JAWNY,Honeypie,135581
2021-01-31 05:02,Lady Gaga,Stupid Love,45229
2021-01-31 19:46,Lady Gaga,Stupid Love,100867
2021-01-31 19:49,boy pablo,"Dance, Baby!",4040
2021-01-31 19:49,Doja Cat,Like That (feat. Gucci Mane),148607
2021-01-31 19:49,Conan Gray,Maniac,4992
2021-01-31 19:52,Jack Stauber,Buttercup,208026
2021-01-31 19:53,Rina Sawayama,Comme Des Garçons (Like The Boys),13828
2021-01-31 19:53,Verzache,Needs,1973
2021-01-31 19:53,Jack Stauber's Micropop,Two Time,3645
2021-01-31 19:55,Harry Styles,Adore You,148956
2021-02-01 21:41,Harry Styles,Adore You,58169
2021-02-01 21:44,COIN,Crash My Car,188306
2021-02-01 22:21,BENEE,Glitter,180146
2021-02-01 22:22,Wallows,Scrawny,53244
2021-02-01 22:25,Jack Stauber,Oh Klahoma,185223
2021-02-01 22:28,SALES,Chinese New Year,160000
2021-02-01 22:30,Wallows,Are You Bored Yet? (feat. Clairo),36316
2021-02-01 22:30,Peach Tree Rascals,Mariposa,3297
2021-02-01 22:30,Claire Rosinkranz,Backyard Boy,105195
2021-02-01 22:30,BETWEEN FRIENDS,affection,14187
2021-02-01 22:34,John Mayer,New Light,216014
2021-02-01 22:35,John Mayer,New Light,23
2021-02-01 22:35,John Mayer,New Light,4969
2021-02-01 22:40,New Order,Blue Monday,339080
2021-02-02 19:44,Melanie Martinez,Training Wheels,7221
2021-02-02 19:45,Study Music & Sounds,Soothing Music for Focus (Study Alpha Waves),50410
2021-02-02 19:45,Tom Odell,Heal,1753
2021-02-02 19:45,John Mayer,I Guess I Just Feel Like,1369
2021-02-02 19:45,Julia Michaels,Hurt Again,522
